filename, hs, hc, ms, mc, hrs, hrc
D:\Users\user\clocks\clockface_image_generator\data\clock-00.30.00\Bclock-00.30.00.png,0.25879316578594214,0.9658292433647319,1.224524346712682e-16,-0.9999000099990001,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.31.00\Aclock-00.31.00.png,0.2672116549127656,0.9635340997986431,-0.10451801146650685,-0.994422453122961,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.31.00\Bclock-00.31.00.png,0.2672116549127656,0.9635340997986431,-0.10451801146650685,-0.994422453122961,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.32.00\Aclock-00.32.00.png,0.2756097948375154,0.9611655793803808,-0.20789090172758676,-0.9780497957542301,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.32.00\Bclock-00.32.00.png,0.2756097948375154,0.9611655793803808,-0.20789090172758676,-0.9780497957542301,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.33.00\Aclock-00.33.00.png,0.28398694600932173,0.9587238624819449,-0.3089860957653707,-0.9509614201531383,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.33.00\Bclock-00.33.00.png,0.28398694600932173,0.9587238624819449,-0.3089860957653707,-0.9509614201531383,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.34.00\Aclock-00.34.00.png,0.29234247047568923,0.9562091350495305,-0.4066959734784524,-0.9134541122313777,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.34.00\Bclock-00.34.00.png,0.29234247047568923,0.9562091350495305,-0.4066959734784524,-0.9134541122313777,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.35.00\Aclock-00.35.00.png,0.30067573193108,0.953621588589368,-0.49995000499950015,-0.8659388099034483,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.35.00\Bclock-00.35.00.png,0.30067573193108,0.953621588589368,-0.49995000499950015,-0.8659388099034483,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.36.00\Aclock-00.36.00.png,0.30898609576537084,0.9509614201531382,-0.5877264796445086,-0.808936100764871,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.36.00\Bclock-00.36.00.png,0.30898609576537084,0.9509614201531382,-0.5877264796445086,-0.808936100764871,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.37.00\Aclock-00.37.00.png,0.3172729291121809,0.9482288323229671,-0.6690636999888594,-0.7430705184255517,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.37.00\Bclock-00.37.00.png,0.3172729291121809,0.9482288323229671,-0.6690636999888594,-0.7430705184255517,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.38.00\Aclock-00.38.00.png,0.325535600897067,0.9454240331959972,-0.7430705184255518,-0.6690636999888593,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.38.00\Bclock-00.38.00.png,0.325535600897067,0.9454240331959972,-0.7430705184255518,-0.6690636999888593,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.39.00\Aclock-00.39.00.png,0.33377348188558237,0.9425472363685415,-0.8089361007648709,-0.5877264796445089,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.39.00\Bclock-00.39.00.png,0.33377348188558237,0.9425472363685415,-0.8089361007648709,-0.5877264796445089,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.40.00\Aclock-00.40.00.png,0.3419859447311956,0.9395986609198165,-0.8659388099034482,-0.4999500049995005,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.40.00\Bclock-00.40.00.png,0.3419859447311956,0.9395986609198165,-0.8659388099034482,-0.4999500049995005,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.41.00\Aclock-00.41.00.png,0.3501723640230651,0.936578531395258,-0.9134541122313778,-0.40669597347845227,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.41.00\Bclock-00.41.00.png,0.3501723640230651,0.936578531395258,-0.9134541122313778,-0.40669597347845227,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.42.00\Aclock-00.42.00.png,0.3583321163336669,0.9334870777894229,-0.9509614201531382,-0.308986095765371,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.42.00\Bclock-00.42.00.png,0.3583321163336669,0.9334870777894229,-0.9509614201531382,-0.308986095765371,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.43.00\Aclock-00.43.00.png,0.36646458026627066,0.9303245355284717,-0.9780497957542301,-0.20789090172758704,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.43.00\Bclock-00.43.00.png,0.36646458026627066,0.9303245355284717,-0.9780497957542301,-0.20789090172758704,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.44.00\Aclock-00.44.00.png,0.3745691365022618,0.9270911454522422,-0.9944224531229611,-0.10451801146650672,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.44.00\Bclock-00.44.00.png,0.3745691365022618,0.9270911454522422,-0.9944224531229611,-0.10451801146650672,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.45.00\Aclock-00.45.00.png,0.38264516784830493,0.9237871537959071,-0.9999000099990001,-1.8367865200690228e-16,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.45.00\Bclock-00.45.00.png,0.38264516784830493,0.9237871537959071,-0.9999000099990001,-1.8367865200690228e-16,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.46.00\Aclock-00.46.00.png,0.39069205928334544,0.9204128121712233,-0.9944224531229611,0.10451801146650634,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.46.00\Bclock-00.46.00.png,0.39069205928334544,0.9204128121712233,-0.9944224531229611,0.10451801146650634,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.47.00\Aclock-00.47.00.png,0.39870919800544563,0.9169683775473694,-0.9780497957542301,0.20789090172758667,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.47.00\Bclock-00.47.00.png,0.39870919800544563,0.9169683775473694,-0.9780497957542301,0.20789090172758667,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.48.00\Aclock-00.48.00.png,0.4066959734784524,0.9134541122313777,-0.9509614201531383,0.30898609576537067,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.48.00\Bclock-00.48.00.png,0.4066959734784524,0.9134541122313777,-0.9509614201531383,0.30898609576537067,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.49.00\Aclock-00.49.00.png,0.4146517774784912,0.9098702838481584,-0.913454112231378,0.40669597347845193,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.49.00\Bclock-00.49.00.png,0.4146517774784912,0.9098702838481584,-0.913454112231378,0.40669597347845193,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.50.00\Aclock-00.50.00.png,0.4225760041402854,0.906217165320118,-0.8659388099034483,0.49995000499950015,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.50.00\Bclock-00.50.00.png,0.4225760041402854,0.906217165320118,-0.8659388099034483,0.49995000499950015,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.51.00\Aclock-00.51.00.png,0.4304680500032948,0.902495034846376,-0.8089361007648711,0.5877264796445085,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.51.00\Bclock-00.51.00.png,0.4304680500032948,0.902495034846376,-0.8089361007648711,0.5877264796445085,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.52.00\Aclock-00.52.00.png,0.43832731405767167,0.8987041758815789,-0.743070518425552,0.669063699988859,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.52.00\Bclock-00.52.00.png,0.43832731405767167,0.8987041758815789,-0.743070518425552,0.669063699988859,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.53.00\Aclock-00.53.00.png,0.44615319779002977,0.8948448771143137,-0.6690636999888593,0.7430705184255517,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.53.00\Bclock-00.53.00.png,0.44615319779002977,0.8948448771143137,-0.6690636999888593,0.7430705184255517,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.54.00\Aclock-00.54.00.png,0.45394510522902387,0.8909174324451234,-0.587726479644509,0.8089361007648709,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.54.00\Bclock-00.54.00.png,0.45394510522902387,0.8909174324451234,-0.587726479644509,0.8089361007648709,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.55.00\Aclock-00.55.00.png,0.4617024429907348,0.8869221409641254,-0.4999500049995005,0.8659388099034481,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.55.00\Bclock-00.55.00.png,0.4617024429907348,0.8869221409641254,-0.4999500049995005,0.8659388099034481,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.56.00\Aclock-00.56.00.png,0.4694246203238584,0.8828593069282342,-0.4066959734784523,0.9134541122313778,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.56.00\Bclock-00.56.00.png,0.4694246203238584,0.8828593069282342,-0.4066959734784523,0.9134541122313778,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.57.00\Aclock-00.57.00.png,0.47711104915469293,0.8787292397379916,-0.3089860957653711,0.9509614201531382,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.57.00\Bclock-00.57.00.png,0.47711104915469293,0.8787292397379916,-0.3089860957653711,0.9509614201531382,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.58.00\Aclock-00.58.00.png,0.4847611441319239,0.8745322539140044,-0.20789090172758712,0.9780497957542301,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.58.00\Bclock-00.58.00.png,0.4847611441319239,0.8745322539140044,-0.20789090172758712,0.9780497957542301,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.59.00\Aclock-00.59.00.png,0.49237432267120007,0.8702686690729924,-0.10451801146650677,0.994422453122961,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-00.59.00\Bclock-00.59.00.png,0.49237432267120007,0.8702686690729924,-0.10451801146650677,0.994422453122961,0.0,0.9999000099990001
D:\Users\user\clocks\clockface_image_generator\data\clock-01.00.00\Aclock-01.00.00.png,0.4999500049995,0.8659388099034484,0.0,0.9999000099990001,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.00.00\Bclock-01.00.00.png,0.4999500049995,0.8659388099034484,0.0,0.9999000099990001,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.01.00\Aclock-01.01.00.png,0.5074876141992841,0.8615430061409117,0.10451801146650683,0.994422453122961,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.01.00\Bclock-01.01.00.png,0.5074876141992841,0.8615430061409117,0.10451801146650683,0.994422453122961,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.02.00\Aclock-01.02.00.png,0.514986576252429,0.857081592542858,0.2078909017275866,0.9780497957542302,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.02.00\Bclock-01.02.00.png,0.514986576252429,0.857081592542858,0.2078909017275866,0.9780497957542302,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.03.00\Aclock-01.03.00.png,0.5224463200839404,0.852554908863206,0.30898609576537084,0.9509614201531382,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.03.00\Bclock-01.03.00.png,0.5224463200839404,0.852554908863206,0.30898609576537084,0.9509614201531382,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.04.00\Aclock-01.04.00.png,0.5298662776054444,0.8479632998264434,0.4066959734784524,0.9134541122313777,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.04.00\Bclock-01.04.00.png,0.5298662776054444,0.8479632998264434,0.4066959734784524,0.9134541122313777,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.05.00\Aclock-01.05.00.png,0.537245883758448,0.8433071151013756,0.4999500049995,0.8659388099034484,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.05.00\Bclock-01.05.00.png,0.537245883758448,0.8433071151013756,0.4999500049995,0.8659388099034484,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.06.00\Aclock-01.06.00.png,0.5445845765573714,0.8385867092744966,0.5877264796445087,0.808936100764871,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.06.00\Bclock-01.06.00.png,0.5445845765573714,0.8385867092744966,0.5877264796445087,0.808936100764871,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.07.00\Aclock-01.07.00.png,0.5518817971323449,0.8338024418229859,0.6690636999888594,0.7430705184255517,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.07.00\Bclock-01.07.00.png,0.5518817971323449,0.8338024418229859,0.6690636999888594,0.7430705184255517,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.08.00\Aclock-01.08.00.png,0.5591369897717697,0.8289546770873331,0.7430705184255517,0.6690636999888594,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.08.00\Bclock-01.08.00.png,0.5591369897717697,0.8289546770873331,0.7430705184255517,0.6690636999888594,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.09.00\Aclock-01.09.00.png,0.5663496019646364,0.8240437842435914,0.808936100764871,0.5877264796445087,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.09.00\Bclock-01.09.00.png,0.5663496019646364,0.8240437842435914,0.808936100764871,0.5877264796445087,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.10.00\Aclock-01.10.00.png,0.5735190844426018,0.8190701372752642,0.8659388099034483,0.49995000499950015,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.10.00\Bclock-01.10.00.png,0.5735190844426018,0.8190701372752642,0.8659388099034483,0.49995000499950015,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.11.00\Aclock-01.11.00.png,0.5806448912218176,0.8140341149448248,0.9134541122313777,0.4066959734784524,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.11.00\Bclock-01.11.00.png,0.5806448912218176,0.8140341149448248,0.9134541122313777,0.4066959734784524,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.12.00\Aclock-01.12.00.png,0.5877264796445087,0.808936100764871,0.9509614201531382,0.3089860957653709,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.12.00\Bclock-01.12.00.png,0.5877264796445087,0.808936100764871,0.9509614201531382,0.3089860957653709,0.4999500049995,0.8659388099034484
D:\Users\user\clocks\clockface_image_generator\data\clock-01.13.00\Aclock-01.13.00.png,0.5947633104202993,0.8037764829689203,0.9780497957542301,0.2078909017275867,0.4999500049995,0.8659388099034484
